272,2014-01-01 00:00:00.0,5574,East Central Energy,MN,91.7,71.7,1.096,1.015,58307,14.4
273,2014-01-01 00:00:00.0,5575,City of East Grand Forks - (MN),MN,0,0,0,0,0,0
274,2014-01-01 00:00:00.0,5578,East Mississippi Elec Pwr Assn,MS,364.7,227.8,2.4,2.2,12723,25
275,2014-01-01 00:00:00.0,5580,"East Kentucky Power Coop, Inc",KY,0,0,0,0,0,0
276,2014-01-01 00:00:00.0,5585,Eastern Illinois Elec Coop,IL,277.9,125.2,2.56,1.41,13494,7.2
277,2014-01-01 00:00:00.0,5588,East-Central Iowa Rural Elec Coop,IA,0,0,0,0,0,0
278,2014-01-01 00:00:00.0,5598,East Central Oklahoma Elec Coop Inc,OK,1.85,1.85,2.35,2.35,33339,25
279,2014-01-01 00:00:00.0,5605,Eastern Iowa Light & Power Coop,IA,127.2,95.4,1.5,0,23459,7.2
280,2014-01-01 00:00:00.0,5609,Eastern Maine Electric Coop,ME,2131.2,608.4,10.92,5.93,12597,24.9
281,2014-01-01 00:00:00.0,5625,Easton Utilities Comm,MD,0,0,0,0,0,0
282,2014-01-01 00:00:00.0,5632,Eau Claire Electric Coop,WI,0,0,0,0,0,0
283,2014-01-01 00:00:00.0,5644,"Edisto Electric Coop, Inc",SC,4874.811,64.796,0,0,19833,14.4
284,2014-01-01 00:00:00.0,5656,Edgecombe-Martin County E M C,NC,62.5,62.5,0.85,0.85,11441,25
285,2014-01-01 00:00:00.0,5661,City of Edmond - (OK),OK,40.566,0,1.252,0.594,49483,12.5
286,2014-01-01 00:00:00.0,5701,El Paso Electric Co,NM,52.972,52.972,0.903,0.903,94512,23.9
287,2014-01-01 00:00:00.0,5701,El Paso Electric Co,TX,63.975,63.975,0.79,0.79,304477,23.9
288,2014-01-01 00:00:00.0,5742,Eldridge City Utilities,AL,0,0,0,0,0,0
289,2014-01-01 00:00:00.0,5760,City of Elizabeth City - (NC),NC,0,0,0,0,0,0
290,2014-01-01 00:00:00.0,5763,City of Elizabethton - (TN),TN,0,0,0,0,0,0
291,2014-01-01 00:00:00.0,5773,City of Elk River,MN,28.54,28.54,0.14,0.14,9449,12.5
292,2014-01-01 00:00:00.0,5780,Elkhorn Rural Public Pwr Dist,NE,0,0,0,0,0,0
293,2014-01-01 00:00:00.0,5860,Empire District Electric Co,AR,179.48,40,1.048,0.572,4979,12.8
294,2014-01-01 00:00:00.0,5860,Empire District Electric Co,KS,407.66,170.77,3.469,2.619,10763,12.8
295,2014-01-01 00:00:00.0,5860,Empire District Electric Co,MO,150.76,127.92,1.413,1.366,162272,25
296,2014-01-01 00:00:00.0,5860,Empire District Electric Co,OK,662.98,259.43,3.214,2.485,6694,12.8
297,2014-01-01 00:00:00.0,5862,"Empire Electric Assn, Inc",CO,0.724,0.724,0.534,0.534,16110,44
298,2014-01-01 00:00:00.0,5929,"Fairfield Electric Coop, Inc",SC,0,0,0,0,0,0
299,2014-01-01 00:00:00.0,5930,Village of Fairport - (NY),NY,0,0,0,0,16802,12.5
300,2014-01-01 00:00:00.0,5935,Borough of Ephrata - (PA),PA,12.752,0,0.444,0,6600,12.5
301,2014-01-01 00:00:00.0,5961,Town of Erwin - (TN),TN,0,0,0,0,0,0
302,2014-01-01 00:00:00.0,5998,City of Estherville - (IA),IA,0,0,0,0,0,0
303,2014-01-01 00:00:00.0,6008,City of Etowah,TN,0,0,0,0,0,0
304,2014-01-01 00:00:00.0,6022,City of Eugene - (OR),OR,336.9,59.39,0.67,0.41,88742,12.5
305,2014-01-01 00:00:00.0,6043,City of Evansville,WI,0,0,0,0,0,0
306,2014-01-01 00:00:00.0,6112,"Farmers Electric Coop, Inc - (IA)",IA,106.75,85.13,1.39,1.28,4873,34.5
307,2014-01-01 00:00:00.0,6145,City of Fairhope - (AL),AL,0,0,0,0,0,0
308,2014-01-01 00:00:00.0,6149,City of Ellensburg - (WA),WA,0,0,0,0,0,0
309,2014-01-01 00:00:00.0,6168,Farmers Electric Coop - (IA),IA,25,25,0.806,0.806,650,12
310,2014-01-01 00:00:00.0,6169,Fall River Rural Elec Coop Inc,ID,0,0,0,0,0,0
311,2014-01-01 00:00:00.0,6181,"Farmers Electric Coop, Inc - (MO)",MO,0,0,0,0,0,0
312,2014-01-01 00:00:00.0,6182,"Farmers Electric Coop, Inc - (TX)",TX,4.08,2.15,2.09,1.37,51921,24.9
313,2014-01-01 00:00:00.0,6194,Farmers Rural Electric Coop Corp - (KY),KY,126.1,126.1,1.24,1.24,24318,69
314,2014-01-01 00:00:00.0,6198,"Farmers Electric Coop, Inc - (NM)",NM,0,0,0,0,0,0
315,2014-01-01 00:00:00.0,6204,City of Farmington - (NM),NM,96,96,0.917,0.917,44633,13.8
316,2014-01-01 00:00:00.0,6234,City of Fayetteville,TN,0,0,0,0,0,0
317,2014-01-01 00:00:00.0,6258,Federated Rural Electric Assn,MN,246.7,246.7,2.4,2.4,5061,7.2
318,2014-01-01 00:00:00.0,6272,"FEM Electric Assn, Inc",SD,0.7,0.7,0.04,0.04,2577,12
319,2014-01-01 00:00:00.0,6335,"Firelands Electric Coop, Inc",OH,171,163,0,0,9033,7.2
320,2014-01-01 00:00:00.0,6342,First Electric Coop Corp,AR,266.15,204.576,2.512,2.206,90145,25
321,2014-01-01 00:00:00.0,6374,Fitchburg Gas & Elec Light Co,MA,159.34,91.92,1.47,1.24,29323,13.8
322,2014-01-01 00:00:00.0,6395,Flathead Electric Coop Inc,MT,297.76,147.77,1.68,1.26,61847,24.9
323,2014-01-01 00:00:00.0,6411,Flint Electric Membership Corp,GA,0,0,0,0,0,0
324,2014-01-01 00:00:00.0,6422,City of Florence - (AL),AL,0,0,0,0,0,0
325,2014-01-01 00:00:00.0,6424,Florence Utility Comm,WI,0,0,0,0,0,0
326,2014-01-01 00:00:00.0,6431,"Flint Hills Rural E C A, Inc",KS,352.9,205.5,3.147,2.472,6605,7.2
327,2014-01-01 00:00:00.0,6442,Fleming-Mason Energy Coop Inc,KY,140.7,106.7,0.99,0.82,23480,25
328,2014-01-01 00:00:00.0,6443,"Florida Keys El Coop Assn, Inc",FL,55.305,31.057,1.171,0.913,31319,25
329,2014-01-01 00:00:00.0,6452,Florida Power & Light Co,FL,69.4,69.4,0.82,0.82,4729392,23
330,2014-01-01 00:00:00.0,6455,"Duke Energy Florida, Inc",FL,103.81,101.22,1.34,1.31,1697361,25
331,2014-01-01 00:00:00.0,6457,Florida Public Utilities Co,FL,0,0,0,0,0,0
332,2014-01-01 00:00:00.0,6491,Foley Board of Utilities,AL,0,0,0,0,0,0
333,2014-01-01 00:00:00.0,6579,City of Forest City- (IA),IA,0,0,0,0,0,0
