309,2013-01-01 00:00:00.0,17166,82,25,0.2,0.1,320,307
310,2013-01-01 00:00:00.0,17252,52,0,127.9,127.9,0,32
311,2013-01-01 00:00:00.0,17264,1750,21,2,2,0,1
312,2013-01-01 00:00:00.0,17539,43,146,173,14,6995,0
313,2013-01-01 00:00:00.0,17543,20,200,721.5,0,50,0
314,2013-01-01 00:00:00.0,17548,876,0,48.7,37.5,2223,224
315,2013-01-01 00:00:00.0,17561,1758,0,0,0,744,130
316,2013-01-01 00:00:00.0,17572,75,0,5.3,0,227,30
317,2013-01-01 00:00:00.0,17609,1133468,0,2787.2,1938.9,186444,8869
318,2013-01-01 00:00:00.0,17612,1,0,10.1,0,0,0
319,2013-01-01 00:00:00.0,17633,25664,0,57.5,0.1,807,478
320,2013-01-01 00:00:00.0,17637,40065,0,49.9,0,5007,14796
321,2013-01-01 00:00:00.0,17684,15,51,0.7,0.7,0,0
322,2013-01-01 00:00:00.0,17692,0,0,28,20,0,61
323,2013-01-01 00:00:00.0,17698,16,0,7.5,7.5,0,0
324,2013-01-01 00:00:00.0,17698,8,0,7.9,7.9,0,0
325,2013-01-01 00:00:00.0,17718,2875,33,3.5,3.5,138,553
326,2013-01-01 00:00:00.0,17718,7215,21,2.1,2.1,595,994
327,2013-01-01 00:00:00.0,17868,1801,0,6.1,5,96,118
328,2013-01-01 00:00:00.0,17876,476,2,2.7,0,13,0
329,2013-01-01 00:00:00.0,17900,1852,39,2,0.7,37,1
330,2013-01-01 00:00:00.0,17979,326,0,5.3,5.3,3,15
331,2013-01-01 00:00:00.0,18085,23876,0,23.9,19,345,5
332,2013-01-01 00:00:00.0,18087,223,17,2.1,1.8,0,0
333,2013-01-01 00:00:00.0,18125,1,824,2,1,0,0
334,2013-01-01 00:00:00.0,18203,1,0,3,0,0,0
335,2013-01-01 00:00:00.0,18280,108,353,25,17,0,0
336,2013-01-01 00:00:00.0,18304,10174,401,65,62,546,160
337,2013-01-01 00:00:00.0,18383,2767,0,3.9,3,387,39
338,2013-01-01 00:00:00.0,18445,23,0,48.8,0,5187,245
339,2013-01-01 00:00:00.0,18454,37728,7213,275.6,0,25694,6017
340,2013-01-01 00:00:00.0,18498,133,0,1,0,975,0
341,2013-01-01 00:00:00.0,18642,177,3143,636,281,21725,1318
342,2013-01-01 00:00:00.0,18642,14,52,18,1,628,29
343,2013-01-01 00:00:00.0,18642,122,1106,208,96,8676,436
344,2013-01-01 00:00:00.0,18642,46,1626,635,136,21107,454
345,2013-01-01 00:00:00.0,18642,0,16,0,0,9,9
346,2013-01-01 00:00:00.0,18642,932,8244,1148,325,27311,4282
347,2013-01-01 00:00:00.0,18642,6,55,1,1,31,31
348,2013-01-01 00:00:00.0,18820,522,225,6,6,0,210
349,2013-01-01 00:00:00.0,18941,3,0,0,0,0,0
350,2013-01-01 00:00:00.0,18956,4464,610,3.5,3.5,80,31
351,2013-01-01 00:00:00.0,18997,1338,11,202,202,12151,975
352,2013-01-01 00:00:00.0,19157,6251,0,9.1,9.1,0,82
353,2013-01-01 00:00:00.0,19160,9,1,0,0,0,0
354,2013-01-01 00:00:00.0,19189,11,0,9.3,7.2,0,0
355,2013-01-01 00:00:00.0,19327,10205,12,28,7,0,200
356,2013-01-01 00:00:00.0,19396,5210,0,8.8,6.6,480,21
357,2013-01-01 00:00:00.0,19446,10155,267,30.2,9.5,718,823
358,2013-01-01 00:00:00.0,19490,32329,306,6.2,6.2,1,0
359,2013-01-01 00:00:00.0,19499,5100,2,6,6,165,110
360,2013-01-01 00:00:00.0,19547,36318,0,29.7,0,3906,2255
361,2013-01-01 00:00:00.0,19578,17,0,21.3,0,1917,0
362,2013-01-01 00:00:00.0,19687,440,0,7,7,208,69
363,2013-01-01 00:00:00.0,19728,48,0,6,0,0,196
364,2013-01-01 00:00:00.0,19788,3345,48,16,3,3,35
365,2013-01-01 00:00:00.0,19790,3428,0,9,5.4,118,27
